2694, 1782
2694, 1791
2688, 1780
2683, 1786
2690, 1789
2688, 1786
2686, 1790
2685, 1784
2689, 1791
2691, 1791
2684, 1779
2690, 1792
2693, 1774
2680, 1789
2683, 1786
2685, 1790
2686, 1778
2701, 2815
8354, 15336
4119, 6009
3474, 7784
3937, 8280
3301, 2592
2692, 1806
2681, 1779
2675, 1771
2680, 1783
2680, 1781
2674, 1775
2680, 1782
2681, 1775
2678, 1781
2674, 1787
2689, 1785
2684, 1770
2690, 1776
2688, 1784
2688, 1784
2693, 1778
2684, 1775
2692, 1767
2682, 1781
2674, 1774
2689, 1779
2690, 1770
2685, 1782
2690, 1790
2684, 1786
2683, 1785
2687, 1779
2687, 1778
2677, 1784
2682, 1783
2687, 1785
2684, 1769
2681, 1773
2683, 1773
2686, 1790
2743, 2982
3021, 6716
3582, 5985
3748, 9995
2991, 4158
2933, 3730
2887, 3438
2929, 4138
3312, 6061
4168, 8800
5340, 13769
6986, 16393
6901, 16139
7288, 16810
7103, 16573
7596, 18228
8351, 20608
8981, 20433
8282, 19509
8271, 19241
8501, 19765
8639, 20203
8827, 20798
9070, 21732
9242, 22098
9311, 20400
5409, 3685
2749, 2025
2688, 1881
2683, 1819
2697, 1789
2690, 1794
2696, 1794
2684, 1783
2691, 1795
2693, 1793
2698, 1802
2696, 1846
2698, 1825
2705, 1851
2697, 1817
2699, 1819
2702, 1806
2690, 1817
2702, 1857
2703, 2041
3127, 26893
11909, 33759
19296, 35031
6044, 9782
4837, 11603
5408, 10430
4430, 4595
3148, 3715
4126, 7908
7584, 14615
9521, 9164
5127, 6958
5590, 7732
4977, 5772
3018, 2208
2700, 1880
2702, 1879
2693, 1899
2698, 1871
2699, 1812
2699, 1784
2696, 1786
2709, 1801
2704, 1831
2708, 1860
2708, 2100
2899, 5605
3100, 2457
2706, 1866
2700, 1864
2702, 1857
2699, 1841
2687, 1846
2701, 1870
2703, 2007
3088, 9210
4937, 12103
6816, 23411
5888, 8035
3434, 5354
3287, 5642
3591, 7120
3693, 5781
3210, 3391
2961, 3134
4241, 5728
5511, 7168
4858, 5974
4797, 5596
4313, 4025
3519, 3523
6357, 6938
3901, 4250
3900, 4486
4052, 4595
4031, 4588
4047, 4591
4035, 4551
4028, 4544
4027, 4550
4015, 4534
4015, 4535
4014, 4541
4012, 4526
4013, 4546
4024, 4507
4026, 4769
4286, 2608
2699, 1839
2689, 1810
2683, 1784
2689, 1783
2694, 1785
2691, 1779
2695, 1791
2692, 1783
2686, 1773
2698, 1795
2692, 1772
2691, 1780
2692, 1780
2687, 1781
2689, 1791
2702, 1795
2703, 1787
2697, 1780
2699, 1779
2691, 1797
2702, 1810
2701, 1792
2701, 1790
2700, 1790
2714, 1792
2694, 1797
2704, 1798
2700, 1795
2699, 1784
2704, 1788
2707, 1789
2702, 1790
2698, 1796
2708, 1798
2705, 1797
2711, 1806
2706, 1793
2710, 1782
2711, 1802
2706, 1797
2708, 1785
2713, 1802
2714, 1802
2705, 1796
2709, 1801
2711, 1785
2713, 1796
2702, 1791
2711, 1808
2709, 1820
2713, 1809
2717, 1793
2725, 1795
2705, 1800
2706, 1794
2702, 1797
2706, 1787
2705, 1799
2707, 1802
2710, 1806
2713, 1792
2692, 1798
2705, 1794
2701, 1811
2717, 1934
2719, 1993
2739, 2003
2733, 1919
2738, 1857
2726, 1829
2737, 1832
2729, 1838
2731, 1836
2759, 1849
2730, 1835
2737, 1827
2720, 1835
2728, 1819
2739, 1835
2740, 1819
2741, 1822
2737, 1822
2738, 1818
2731, 1822
2720, 1825
2733, 1835
2742, 1839
2743, 1825
2748, 1841
2746, 1841
2751, 1833
2760, 1843
2767, 1854
2765, 1851
2755, 1832
2772, 1838
2764, 1838
2762, 1842
2790, 1848
2768, 1845
2761, 1847
2759, 1845
2759, 1837
2766, 1851
2759, 1843
2760, 1845
2758, 1845
2762, 1833
2765, 1831
2757, 1845
2756, 1842
2764, 1835
2759, 1851
2764, 1841
2764, 1848
2753, 1856
2773, 1854
2747, 1849
2759, 1843
2757, 1841
2755, 1844
2760, 1839
2746, 1846
2765, 1844
2757, 1832
2763, 1851
2757, 1844
2762, 1844
2762, 1842
2760, 1829
2760, 1852
2762, 1838
2761, 1839
2760, 1843
2773, 1842
2766, 1835
2761, 1849
2767, 1845
2766, 1848
2761, 1839
2765, 1845
2770, 1829
2762, 1835
2769, 1830
2759, 1844
2767, 1851
2758, 1836
2764, 1841
2765, 1851
2760, 1840
2767, 1848
2764, 1842
2766, 1846
2774, 1837
2766, 1841
2767, 1844
2776, 1848
2763, 1849
2764, 1851
2770, 1842
2757, 1840
2764, 1845
2767, 1853
2762, 1839
2773, 1840
2766, 1854
2761, 1844
2788, 1854
2768, 1846
2773, 1850
2781, 1860
2785, 1879
2790, 1867
2792, 1862
2784, 1865
2788, 1865
2784, 1867
2784, 1861
2793, 1871
2791, 1876
2799, 1875
2792, 1877
2789, 1864
2790, 1873
2792, 1866
2793, 1868
2790, 1870
2799, 1878
2795, 1884
2805, 1873
2798, 1896
2819, 1883
2820, 1880
2815, 1892
2812, 1899
2800, 1887
2815, 1904
2817, 1884
2818, 1893
2827, 1896
2825, 1890
2826, 1890
2817, 1896
2815, 1895
2821, 1898
2825, 1889
2821, 1897
2832, 1916
2831, 1906
2813, 1915
2905, 1979
2911, 1986
2922, 1998
2945, 2034
2959, 2043
2968, 2051
2962, 2045
2969, 2049
2959, 2036
2960, 2032
2963, 2031
2956, 2048
2954, 2021
2948, 2042
2955, 2029
2953, 2033
2955, 2031
2938, 2037
2955, 2037
2967, 2036
2960, 2029
2954, 2032
2959, 2025
2955, 2038
2965, 2039
2964, 2037
2963, 2046
2954, 2043
2956, 2054
2965, 2047
2957, 2056
2979, 2073
3003, 2088
2980, 2072
2990, 2066
2978, 2048
2974, 2052
2980, 2058
3002, 2076
3001, 2070
2991, 2090
2991, 2062
2996, 2084
2993, 2083
2997, 2091
3004, 2097
3002, 2090
3017, 2096
3007, 2087
3011, 2108
3010, 2095
3014, 2099
3000, 2105
3047, 2135
3021, 2131
3032, 2135
3028, 2136
3024, 2116
3021, 2112
3031, 2118
3031, 2134
3041, 2122
3035, 2126
3041, 2124
3033, 2126
3038, 2119
3033, 2117
3028, 2114
3032, 2112
3020, 2100
3033, 2113
3062, 2109
3026, 2108
3022, 2101
3044, 2194
3134, 2205
3125, 2221
3131, 2236
3169, 2254
3155, 2248
3156, 2258
3152, 2260
3152, 2257
3146, 2235
3154, 2263
3156, 2250
3163, 2275
3171, 2285
3170, 2288
3185, 2276
3189, 2306
3188, 2299
3190, 2300
3201, 2299
3203, 2315
3203, 2326
3227, 2328
3213, 2354
3275, 2379
3258, 2371
3262, 2391
3297, 2481
3405, 2544
3421, 2558
3415, 2584
3445, 2593
3463, 2595
3389, 2507
3373, 2506
3374, 2512
3356, 2478
3342, 2468
3335, 2453
3334, 2475
3351, 2484
3335, 2451
3325, 2461
3335, 2464
3321, 2436
3323, 2434
3306, 2443
3312, 2450
3342, 2464
3336, 2460
3355, 2480
3350, 2469
3352, 2502
3348, 2502
3367, 2503
3371, 2502
3377, 2502
3369, 2506
3401, 2529
3405, 2561
3434, 2596
3493, 2596
3449, 2583
3428, 2555
3416, 2553
3414, 2556
3402, 2533
3379, 2507
3369, 2506
3399, 2528
3383, 2517
3374, 2507
3374, 2525
3370, 2508
3358, 2477
3355, 2497
3397, 2552
3421, 2541
3392, 2540
3398, 2548
3418, 2552
3411, 2574
3417, 2548
3413, 2541
3400, 2527
3400, 2542
3406, 2538
3431, 2566
3421, 2540
3415, 2550
3406, 2541
3441, 2585
3456, 2592
3451, 2602
3447, 2616
3450, 2594
3423, 2558
3427, 2562
3428, 2557
3420, 2571
3411, 2557
3407, 2541
3416, 2570
3483, 2602
3469, 2624
3469, 2625
3474, 2644
3487, 2649
3498, 2655
3501, 2673
3506, 2664
3511, 2674
3518, 2692
3520, 2698
3523, 2682
3513, 2669
3588, 2761
3506, 2703
3570, 2730
3551, 2693
3544, 2720
3568, 2740
3552, 2715
3552, 2718
3579, 2702
3532, 2706
3557, 2708
3553, 2707
3548, 2707
3544, 2726
3573, 2742
3576, 2755
3595, 2788
3625, 2811
3633, 2808
3598, 2751
3592, 2757
3588, 2740
3575, 2759
3580, 2752
3577, 2743
3576, 2739
3566, 2733
3554, 2722
3545, 2712
3536, 2713
3549, 2710
3555, 2747
3590, 2770
3609, 2767
3591, 2755
3594, 2764
3600, 2770
3591, 2760
3599, 2766
3591, 2766
3582, 2766
3586, 2753
3590, 2744
3592, 2745
3603, 2761
3586, 2744
3572, 2749
3581, 2739
3577, 2742
3612, 2798
3632, 2821
3615, 2801
3610, 2750
3551, 2733
3607, 2833
3636, 2863
3669, 2873
3693, 2881
3694, 2897
3772, 3189
4066, 3395
4382, 3773
4176, 3397
4069, 3304
4020, 3264
4011, 3259
3996, 3263
3996, 3256
4004, 3260
3993, 3251
4033, 3222
4065, 3321
4052, 3319
4075, 3514
4268, 3524
4198, 3489
4171, 3460
4170, 3455
4168, 3443
4176, 3454
4181, 3455
4172, 3450
4167, 3467
4163, 3445
4177, 3467
4171, 3465
4170, 3455
4171, 3456
4180, 3458
4144, 3448
4168, 3457
4174, 3448
4176, 3443
4139, 3386
4155, 3465
4175, 3457
4226, 3492
4155, 3446
4142, 3435
4130, 3422
4135, 3420
4131, 3415
4122, 3419
4121, 3407
4117, 3391
4113, 3395
4106, 3390
4100, 3391
4102, 3384
4101, 3382
4100, 3380
4094, 3386
4095, 3416
4177, 3507
4227, 3557
4257, 3564
4244, 3536
4211, 3512
4197, 3479
4178, 3475
4170, 3455
4170, 3463
4174, 3483
4173, 3481
4196, 3534
4229, 3542
4273, 3592
4267, 3592
4257, 3555
4251, 3532
4238, 3550
4246, 3564
4262, 3568
4256, 3559
4253, 3566
4262, 3568
4253, 3570
4255, 3571
4260, 3579
4275, 3582
4265, 3581
4269, 3585
4268, 3581
4275, 3590
4273, 3596
4282, 3592
4285, 3583
4284, 3593
4281, 3586
4275, 3586
4272, 3593
4276, 3598
4280, 3596
4285, 3608
4289, 3600
4279, 3594
4295, 3614
4294, 3606
4292, 3619
4297, 3604
4298, 3620
4298, 3594
4291, 3619
4281, 3597
4253, 3543
4239, 3544
4216, 3531
4193, 3498
4200, 3494
4196, 3500
4188, 3498
4189, 3494
4199, 3480
4192, 3471
4170, 3521
4188, 3538
4251, 3585
4299, 3623
4330, 3683
4321, 3686
4343, 3671
4339, 3656
4316, 3612
4282, 3604
4274, 3594
4274, 3593
4283, 3589
4278, 3595
4275, 3608
4276, 3618
4283, 3605
4282, 3605
4279, 3594
4275, 3598
4273, 3606
4292, 3620
4291, 3621
4264, 3611
4280, 3615
4280, 3607
4283, 3599
4280, 3596
4284, 3594
4277, 3604
4280, 3606
4283, 3621
4285, 3592
4279, 3591
4279, 3591
4281, 3601
4286, 3596
4276, 3602
4278, 3600
4272, 3587
4266, 3602
4279, 3596
4270, 3611
4270, 3607
4278, 3594
4273, 3592
4269, 3589
4286, 3602
4268, 3600
4337, 3679
4336, 3663
4344, 3669
4358, 3662
4337, 3669
4345, 3665
4341, 3665
4337, 3668
4332, 3663
4338, 3661
4337, 3677
4332, 3663
4340, 3672
4344, 3659
4328, 3667
4380, 3709
4396, 3731
4413, 3753
4406, 3754
4424, 3767
4416, 3758
4413, 3759
4414, 3743
4412, 3742
4406, 3749
4397, 3720
4372, 3690
4354, 3705
4345, 3669
4336, 3653
4328, 3659
4328, 3633
4314, 3632
4310, 3624
4321, 3644
4319, 3649
4319, 3646
4330, 3643
4323, 3655
4323, 3660
4376, 3698
4368, 3704
4360, 3693
4354, 3692
4353, 3693
4356, 3704
4357, 3690
4346, 3677
4354, 3678
4339, 3682
4352, 3680
4364, 3698
4354, 3681
4352, 3692
4364, 3685
4373, 3711
4418, 3764
4566, 3878
4529, 3880
4522, 3880
4520, 3895
4518, 3886
4523, 3893
4522, 3884
4526, 3904
4537, 3900
4542, 3903
4533, 3904
4532, 3901
4539, 3898
4535, 3912
4530, 3902
4528, 3892
4538, 3902
4544, 3905
4528, 3891
4536, 3894
4545, 3902
4535, 3906
4540, 3912
4539, 3921
4556, 3915
4543, 3902
4574, 3923
4546, 3908
4558, 3911
4552, 3918
4516, 3914
4567, 3902
4544, 3912
4543, 3921
4563, 3912
4549, 3918
4550, 3914
4553, 3929
4554, 3932
4547, 3931
4558, 3929
4561, 3930
4557, 3921
4555, 3917
4559, 3928
4556, 3922
4551, 3909
4553, 3920
4558, 3933
4551, 3936
4546, 3922
4564, 3935
4553, 3918
4563, 3939
4568, 3930
4566, 3936
4568, 3937
4561, 3917
4551, 3930
4555, 3934
4568, 3959
4561, 3924
4563, 3937
4586, 3948
4561, 3922
4546, 3911
4543, 3916
4548, 3919
4554, 3945
4563, 3947
4565, 3935
4560, 3941
4564, 3937
4567, 3944
4586, 3940
4579, 3956
4574, 3955
4617, 3999
4622, 3994
4625, 4012
4621, 4016
4633, 4029
4648, 4022
4636, 4013
4621, 4004
4620, 4007
4639, 4001
4635, 4015
4636, 4016
4636, 4022
4651, 4027
4628, 4001
4613, 3997
4611, 3996
4626, 3989
4612, 4011
4622, 4004
4617, 4011
4617, 4006
4627, 4004
4620, 4001
4626, 3989
4627, 4004
4620, 4002
4623, 4017
4623, 4018
4635, 4009
4629, 4010
4630, 4000
4625, 4010
4621, 4012
4639, 4008
4631, 4015
4623, 4007
4637, 4001
4622, 3999
4623, 4007
4625, 3997
4631, 4005
4618, 4005
4628, 4003
4624, 4000
4622, 3990
4621, 3994
4637, 4012
4622, 4007
4636, 4023
4633, 4013
4627, 4008
4624, 4017
4624, 3996
4621, 4004
4622, 4006
4622, 3996
4621, 4003
4628, 4001
4630, 4024
4658, 4065
4662, 4060
4685, 4079
4666, 4057
4660, 4050
4661, 4043
4650, 4039
4651, 4041
4656, 4042
4659, 4049
4658, 4042
4658, 4057
4658, 4044
4666, 4057
4662, 4062
4662, 4053
4669, 4055
4674, 4048
4678, 4064
4687, 4073
4703, 4091
4712, 4102
4708, 4109
4725, 4137
4767, 4154
4764, 4161
4768, 4165
4761, 4164
4763, 4147
4772, 4179
4769, 4165
4773, 4172
4779, 4195
4773, 4175
4779, 4190
4785, 4189
4772, 4191
4774, 4180
4766, 4167
4761, 4164
4768, 4161
4764, 4167
4762, 4177
4761, 4169
4770, 4182
4757, 4163
4758, 4166
4738, 4171
4775, 4208
4787, 4215
4811, 4236
4816, 4239
4812, 4234
4825, 4253
4819, 4260
4843, 4269
4838, 4279
4865, 4286
4869, 4299
4870, 4309
4869, 4306
4875, 4316
4877, 4279
4869, 4306
4880, 4307
4883, 4318
4874, 4310
4876, 4297
4878, 4310
4885, 4301
4784, 4190
4798, 4207
4796, 4207
4790, 4219
4789, 4194
4788, 4213
4802, 4204
4783, 4211
4795, 4200
4786, 4213
4802, 4215
4796, 4212
4794, 4215
4792, 4225
4804, 4208
4791, 4184
4755, 4167
4765, 4176
4763, 4186
4780, 4203
4787, 4197
4783, 4199
4795, 4216
4830, 4278
4894, 4329
4897, 4338
4907, 4353
4929, 4353
4932, 4378
4928, 4382
4933, 4372
4932, 4379
4927, 4389
4932, 4381
4934, 4375
4928, 4378
4946, 4400
4973, 4438
5002, 4463
4999, 4461
4984, 4445
4983, 4457
4988, 4450
4984, 4458
4995, 4453
4995, 4456
4992, 4452
4989, 4458
4990, 4448
4986, 4451
4983, 4447
4985, 4447
4992, 4443
4987, 4455
5002, 4463
4989, 4453
4996, 4461
4995, 4456
4998, 4458
4998, 4459
4992, 4460
4993, 4454
4990, 4456
4982, 4452
4980, 4453
4995, 4459
4992, 4464
4995, 4442
4995, 4467
4999, 4462
5006, 4466
4998, 4462
4995, 4462
5003, 4459
4996, 4449
4999, 4458
4990, 4462
5000, 4462
4998, 4467
4997, 4456
4992, 4479
4985, 4461
4980, 4470
4992, 4464
4993, 4456
5001, 4461
4993, 4478
4996, 4460
4998, 4458
5006, 4491
5003, 4492
5007, 4480
5041, 4512
5046, 4535
5067, 4558
5077, 4550
5070, 4553
5082, 4570
5077, 4573
5082, 4564
5087, 4564
5085, 4566
5087, 4567
5081, 4547
5067, 4564
5080, 4568
5064, 4560
5066, 4559
5074, 4564
5077, 4558
5077, 4564
5081, 4566
5082, 4562
5078, 4560
5084, 4562
5084, 4552
5080, 4558
5082, 4549
5082, 4555
5076, 4555
5076, 4563
5071, 4565
5087, 4569
5081, 4572
5081, 4560
5083, 4570
5088, 4557
5080, 4562
5083, 4564
5085, 4566
5071, 4579
5080, 4549
5075, 4560
5090, 4564
5080, 4573
5091, 4559
5090, 4574
5093, 4584
5085, 4566
5087, 4562
5091, 4581
5085, 4566
5089, 4573
5092, 4567
5078, 4578
5068, 4577
5081, 4585
5089, 4568
5084, 4572
5081, 4580
5078, 4577
5093, 4591
5096, 4578
5089, 4582
5092, 4571
5083, 4577
5087, 4556
5080, 4568
5077, 4588
5086, 4589
5090, 4565
5070, 4575
5078, 4571
5087, 4567
5081, 4566
5081, 4566
5086, 4586
5094, 4572
5081, 4578
5094, 4575
5091, 4568
5090, 4577
5091, 4582
5084, 4564
5096, 4571
5091, 4583
5090, 4581
5093, 4581
5090, 4586
5095, 4579
5090, 4590
5096, 4589
5098, 4581
5091, 4585
5093, 4582
5102, 4589
5094, 4577
5087, 4578
5091, 4573
5093, 4583
5089, 4589
5089, 4595
5170, 4692
5252, 4810
5304, 4855
5334, 4864
5420, 4950
5423, 4962
5404, 4956
5408, 4970
5410, 4938
5405, 4956
5402, 4959
5401, 4946
5397, 4950
5399, 4967
5400, 4961
5402, 4965
5411, 4983
5412, 4968
5671, 5246
5544, 5136
5538, 5124
5546, 5108
5518, 5093
5517, 5092
5506, 5025
5417, 4962
5399, 4949
5374, 4916
5366, 4906
5364, 4914
5356, 4887
5289, 4818
5278, 4794
5238, 4777
5249, 4768
5252, 4780
5247, 4785
5301, 4839
5306, 4846
5306, 4798
5254, 4797
5263, 4809
5255, 4794
5314, 4864
5307, 4862
5321, 4850
5308, 4855
5303, 4834
5325, 4834
5292, 4820
5292, 4829
5291, 4831
5285, 4819
5283, 4820
5284, 4805
5285, 4818
5280, 4815
5281, 4812
5287, 4808
5270, 4798
5212, 4737
5221, 4769
5223, 4751
5230, 4743
5228, 4750
5224, 4726
5204, 4730
5217, 4723
5215, 4711
5151, 4646
5111, 4622
5151, 4681
5161, 4678
5157, 4677
5172, 4702
5138, 4640
5126, 4626
5114, 4612
5139, 4649
5143, 4655
5137, 4634
5161, 4665
5154, 4658
5147, 4646
5151, 4655
5178, 4696
5185, 4696
5203, 4721
5200, 4726
5196, 4708
5199, 4719
5194, 4712
5200, 4718
5201, 4714
5181, 4684
5102, 4622
5130, 4650
5108, 4613
5116, 4589
5062, 4530
5055, 4553
5094, 4571
5086, 4611
5088, 4621
5124, 4567
5072, 4621
5080, 4607
5089, 4602
5127, 4664
5182, 4689
5203, 4734
5202, 4727
5205, 4732
5204, 4719
5198, 4717
5207, 4702
5199, 4716
5193, 4713
5182, 4712
5192, 4712
5202, 4714
5191, 4715
5192, 4710
5199, 4713
5186, 4710
5194, 4710
5189, 4715
5200, 4696
5194, 4705
5199, 4711
5191, 4712
5199, 4717
5201, 4695
5182, 4711
5204, 4716
5197, 4716
5196, 4716
5203, 4722
5196, 4727
5200, 4730
5207, 4720
5207, 4719
5199, 4716
5192, 4730
5225, 4764
5204, 4747
5223, 4747
5234, 4756
5231, 4757
5232, 4753
5233, 4767
5224, 4750
5226, 4765
5226, 4765
5232, 4752
5227, 4733
5219, 4741
5213, 4747
5221, 4750
5199, 4678
5138, 4615
5098, 4590
5102, 4628
5110, 4635
5124, 4620
5125, 4647
5114, 4641
5147, 4649
5142, 4650
5153, 4675
5158, 4664
5161, 4686
5166, 4674
5174, 4710
5221, 4762
5220, 4749
5218, 4737
5211, 4736
5204, 4750
5211, 4744
5200, 4741
5213, 4728
5206, 4730
5192, 4713
5197, 4704
5235, 4787
5248, 4724
5144, 4662
5157, 4688
5164, 4702
5191, 4714
5199, 4731
5193, 4717
5195, 4734
5201, 4727
5202, 4727
5193, 4716
5201, 4726
5204, 4731
5213, 4736
5203, 4739
5204, 4717
5201, 4730
5207, 4734
5212, 4723
5201, 4739
5209, 4734
5207, 4724
5206, 4709
5187, 4727
5295, 4922
5308, 4820
5241, 4787
5268, 4778
5217, 4722
5526, 4981
5409, 5033
5445, 4967
5421, 5011
5430, 4989
5413, 4987
5417, 5028
5453, 5013
5433, 5014
5432, 4982
5410, 4970
5378, 4935
5402, 4995
5411, 4923
5333, 4881
5332, 4898
5348, 4917
5355, 4915
5362, 4932
5358, 4903
5356, 4928
5362, 4951
5379, 4976
5392, 4989
5422, 5028
5432, 5025
5440, 5034
5442, 5039
5448, 5036
5441, 5005
5423, 5002
5411, 5013
5419, 5024
5420, 5005
5426, 5001
5418, 5003
5423, 5010
5418, 5006
5418, 5006
5430, 5008
5432, 5041
5451, 5060
5481, 5104
5513, 5143
5539, 5154
5518, 5136
5527, 5157
5533, 5158
5536, 5153
5528, 5155
5531, 5150
5532, 5157
5527, 5159
5538, 5162
5527, 5175
5533, 5164
5531, 5145
5507, 5122
5510, 5135
5497, 5117
5493, 5102
5482, 5090
5485, 5097
5495, 5090
5491, 5113
5509, 5136
5515, 5130
5507, 5128
5502, 5104
5504, 5113
5494, 5101
5496, 5100
5487, 5086
5482, 5082
5485, 5079
5476, 5072
5475, 5079
5477, 5120
5561, 5262
5606, 5257
5637, 5279
5638, 5267
5646, 5279
5646, 5282
5643, 5267
5635, 5264
5634, 5277
5635, 5267
5639, 5265
5637, 5282
5646, 5303
5654, 5295
5659, 5292
5665, 5291
5663, 5302
5655, 5299
5663, 5314
5663, 5307
5656, 5304
5655, 5312
5663, 5301
5663, 5312
5663, 5295
5654, 5313
5674, 5318
5674, 5316
5675, 5326
5672, 5312
5678, 5320
5656, 5292
5656, 5299
5660, 5294
5658, 5310
5663, 5301
5661, 5318
5669, 5306
5667, 5306
5678, 5331
5680, 5331
5695, 5374
5700, 5342
5710, 5371
5715, 5421
5727, 5517
5772, 5789
5816, 6089
5892, 6007
5644, 5265
5672, 5345
5744, 5435
5785, 5457
5797, 5460
5801, 5480
5797, 5480
5848, 5543
5786, 5443
5778, 5442
5755, 5416
5760, 5418
5757, 5425
5780, 5432
5765, 5431
5770, 5429
5783, 5452
5764, 5427
5760, 5443
5799, 5474
5821, 5477
5833, 5495
5839, 5509
5834, 5519
5830, 5510
5832, 5511
5836, 5518
5831, 5513
5835, 5515
5835, 5516
5828, 5506
5843, 5494
5824, 5502
5825, 5513
5838, 5512
5829, 5505
5842, 5513
5836, 5504
5848, 5536
5855, 5532
5840, 5541
5845, 5527
5851, 5544
5849, 5534
5848, 5529
5843, 5521
5848, 5527
5846, 5527
5852, 5535
5845, 5527
5848, 5530
5855, 5519
5851, 5531
5848, 5525
5687, 5270
5651, 5294
5642, 5300
5652, 5298
5641, 5295
5656, 5306
5694, 5339
5672, 5314
5672, 5372
5674, 5336
5670, 5323
5658, 5313
5652, 5278
5605, 5259
5625, 5254
5631, 5259
5624, 5288
5635, 5263
5632, 5266
5621, 5273
5630, 5262
5615, 5253
5617, 5238
5607, 5245
5598, 5229
5603, 5240
5611, 5247
5613, 5232
5601, 5233
5595, 5231
5594, 5234
5599, 5228
5604, 5227
5595, 5219
5592, 5228
5593, 5230
5598, 5224
5602, 5225
5592, 5220
5596, 5238
5589, 5220
5599, 5217
5587, 5212
5579, 5233
5589, 5214
5597, 5217
5595, 5220
5584, 5216
5584, 5223
5592, 5220
5590, 5219
5589, 5217
5575, 5222
5582, 5206
5580, 5209
5578, 5209
5580, 5212
5587, 5204
5593, 5206
5581, 5203
5582, 5207
5582, 5204
5582, 5216
5598, 5211
5590, 5221
5570, 5222
5585, 5222
5594, 5229
5598, 5243
5608, 5242
5610, 5251
5613, 5243
5607, 5236
5599, 5226
5607, 5231
5601, 5224
5602, 5241
5609, 5245
5601, 5244
5606, 5251
5589, 5237
5603, 5249
5608, 5233
5596, 5232
5590, 5221
5593, 5232
5610, 5239
5605, 5234
5599, 5242
5606, 5228
5606, 5233
5458, 5077
5459, 5070
5465, 5078
5460, 5057
5466, 5078
5466, 5082
5451, 5091
5472, 5092
5494, 5126
5511, 5139
5530, 5142
5516, 5160
5526, 5144
5622, 5293
5600, 5201
5566, 5171
5547, 5161
5546, 5172
5534, 5134
5519, 5131
5504, 5116
5511, 5121
5548, 5194
5549, 5172
5550, 5412
5951, 5611
5869, 5528
5786, 5470
5923, 5553
5830, 5495
5776, 5474
5790, 5444
5751, 5443
5751, 5408
5743, 5412
5737, 5408
5714, 5381
5702, 5386
5727, 5396
5702, 5337
5703, 5410
5729, 5419
5755, 5422
5750, 5427
5781, 5960
6545, 6628
7021, 8071
8168, 8334
7961, 7925
7524, 7111
6858, 6753
6816, 6732
6811, 6733
6791, 6721
6804, 6696
6783, 6704
6786, 6700
6775, 6691
6782, 6686
6744, 6666
6757, 6669
6778, 6639
6730, 6615
6710, 6607
6698, 6620
6740, 6715
7462, 7686
7552, 7533
7254, 7308
7161, 7057
6995, 6938
6956, 6884
6944, 6886
6926, 6879
6919, 6873
6910, 6861
6915, 6841
6912, 6866
6900, 6835
6894, 6835
6879, 6835
6894, 6841
6885, 6821
6872, 6834
6875, 6884
7057, 6967
6678, 6580
6678, 6599
6693, 6602
6690, 6597
6671, 6600
6695, 6600
6683, 6593
6646, 6517
6595, 6472
6560, 6453
6595, 6440
6540, 6393
6533, 6402
6535, 6402
